"x"
"1" 3.50794668361704
"2" -1.60820839105067
"3" -1.06445582284798
"4" -0.767899746178782
"5" -1.37631126691022
"6" -1.68659839863063
"7" -2.39414404577077
"8" -2.66350690949248
"9" -2.91651685382802
"10" -2.76148035451288
"11" -2.13248914555207
"12" -1.00500071635668
"13" 1.95421580578327
"14" 10.1129076499718
"15" 1.17247202601329
"16" -0.234976998427272
"17" -1.58235382998396
"18" -9.34513173192662
"19" -4.32030319436075
"20" -1.56765105312065
"21" -4.66185457532826
"22" 1.94218681521862
"23" 5.12973218423437
"24" -8.65064046441507
"25" 3.99103887939028
"26" 2.96541147445922
